County,City,Town,Address,Hospital_Name,Hospital_Type,Latitude,Longitude
경상남도,밀양시,산외면,금곡리 896,밀양시립노인요양원 전기차충전소,요양병원,35.51055994129868,128.8287930088043
전라북도,군산시,나운동,774-7,늘사랑실버홈,요양병원,35.9705095940256,126.692675109575
전라북도,군산시,소룡동,1329,보현노인전문요양원,요양병원,35.9730981829015,126.684778804938
전라북도,군산시,수송동,443,정드림요양원,요양병원,35.9694854815124,126.713304632722
전라북도,군산시,영화동,20-2,우리재가장기요양센터,요양병원,35.9883197526258,126.712298355026
전라북도,군산시,소룡동,1572-3,로뎀 요양원,요양병원,35.9698272349592,126.680210798524
전라북도,군산시,문화동,540-3,김성배힐링홈요양원,요양병원,35.9713873500022,126.705229825542
전라북도,군산시,신창동,30-10,현대노인복지센타,요양병원,35.9865816682727,126.710961785159
전라북도,군산시,문화동,911-19,실버사랑재가노인복지센터,요양병원,35.9725554035619,126.704885110585
전라북도,익산시,삼기면,기산리 857-49,백향노인전문요양원,요양병원,36.0102898165636,126.999884639242
전라북도,익산시,금마면,기양리 404-8,마음사랑요양원,요양병원,36.0090508521479,127.012689484804
전라북도,익산시,황등면,율촌리 232-36,아가페노인전문요양원,요양병원,36.0184074049144,126.956424662469
전라북도,익산시,삼기면,서두리 63-1,마음쉼터,요양병원,36.029872710963865,126.97477745181187
전라북도,익산시,삼기면,서두리 63-1,사랑의집,요양병원,36.0298618973802,126.974783002821
전라북도,익산시,덕기동,703-13,신광요양원,요양병원,35.9675742174227,127.031933273965
전라북도,익산시,신용동,767,정화수도원,요양병원,35.9740386154327,126.949229007692
전라북도,익산시,금마면,동고도리 118-5,에벤에셀복지원,요양병원,35.9894074198226,127.05676027188
전라북도,익산시,신용동,773-5,원광요양원,요양병원,35.97656177708467,126.9485177817291
전라북도,익산시,신용동,653-4,엄지척요양원(주간보호센터),요양병원,35.9709114140241,126.945339519471
전라북도,익산시,신용동,350-8,원불교중앙요양원,요양병원,35.96686582599426,126.9518144912853
전라북도,익산시,함열읍,와리 37-9,익산원광요양원,요양병원,36.0665363358681,126.967054395359
전라북도,익산시,남중동,170-3,새소망요양원,요양병원,35.9421617396487,126.953640430069
전라북도,익산시,황등면,신성리 41,참사랑 노인요양원,요양병원,36.0284349337889,126.930581286473
전라북도,익산시,동산동,1045-4,익산노인전문요양원,요양병원,35.9335091494283,126.962034286642
전라북도,익산시,동산동,691-2,e편한요양원,요양병원,35.9313810633963,126.958555761238
전라북도,익산시,남중동,147-10,아바림요양원,요양병원,35.9422451393982,126.954914910596
전라북도,익산시,남중동,65-38,우리요양원,요양병원,35.9492864610693,126.957154281032
전라북도,익산시,창인동1가,238-1,백세 요양원,요양병원,35.9398616618117,126.953364710073
전라북도,익산시,동산동,1045-4,더조은요양원,요양병원,35.9335812992753,126.96219382796
전라북도,익산시,창인동1가,9-3,청담요양원,요양병원,35.9416915315278,126.947649350876
전라북도,익산시,황등면,죽촌리 27-71,만인노인요양원,요양병원,36.0406907634494,126.935466368666
전라북도,익산시,신동,473-13,북일요양원,요양병원,35.9644981971898,126.951629685437
전라북도,익산시,모현동1가,256,행복드림요양원,요양병원,35.9434717677381,126.94051735291
전라북도,익산시,동산동,1054-5,솜리요양원,요양병원,35.934180135064146,126.96351891863137
전라북도,익산시,오산면,장신리 212-1,가족사랑요양원,요양병원,35.9521922170975,126.927473520505
전라북도,익산시,신용동,653-4,계문너싱홈,요양병원,35.97090511141932,126.94535282805607
전라북도,익산시,함열읍,와리 92-1,사랑방요양원,요양병원,36.0717632487405,126.966397256396
전라북도,익산시,인화동2가,94,드림요양원,요양병원,35.9300453716405,126.953503449293
전라북도,익산시,동산동,1055-1,한결요양원,요양병원,35.9344172946572,126.963957647783
전라북도,익산시,창인동1가,245-5,참사랑장기요양센터,요양병원,35.9399664505471,126.953998570073
전라북도,익산시,동산동,637-2,실버실로암집,요양병원,35.9283755722772,126.961748636786
전라북도,익산시,오산면,장신리 875-9,다솜요양원,요양병원,35.9522661344267,126.913861981428
전라북도,익산시,함열읍,남당리 648-2,우리요양복지센타,요양병원,36.0763777103751,126.967125782207
전라북도,익산시,금강동,1008-1,임마누엘 요양원,요양병원,35.9199872241963,126.977831620303
전라북도,익산시,오산면,영만리 905-3,노인요양시설시니어랜드,요양병원,35.95508121950012,126.91457721074497
전라북도,군산시,서수면,화등리 332,군산함께하는요양원,요양병원,36.00165888161378,126.8973756234738
전라북도,익산시,인화동1가,135-58,동신요양원,요양병원,35.9316944364048,126.948564616327
전라북도,익산시,춘포면,춘포리 79-1,익산실버재활요양원,요양병원,35.8999121383844,127.003303149344
전라북도,익산시,춘포면,춘포리 76-7,나래섬김의집,요양병원,35.9015334932955,127.002979762895
전라북도,익산시,왕궁면,온수리 8-231,큰빛요양원,요양병원,35.9344675428797,127.084821029626
전라북도,완주군,삼례읍,삼례리 195,소망의집,요양병원,35.9214971699433,127.081739135862
전라북도,무주군,적상면,북창리 451,실로암요양원,요양병원,35.98772587206646,127.69469447777244
전라북도,무주군,무주읍,오산리 828-3,햇살가득한노인요양원,요양병원,36.021431046336,127.674036441985
전라북도,무주군,적상면,북창리 429,방주요양원,요양병원,35.98667292320386,127.6949070233032
전라북도,무주군,적상면,삼유리 1213-4,천불암요양원,요양병원,35.9047639757599,127.611153939098
전라북도,무주군,무주읍,당산리 623,평화요양원 주차장,요양병원,36.0052033210789,127.673161819284
전라북도,무주군,무주읍,당산리 627-1,평화요양원 출입구,요양병원,36.0051003535015,127.672881440338
전라북도,무주군,적상면,사산리 102,굿모닝노인복지센터,요양병원,35.913005282954,127.679168794331
경상북도,김천시,구성면,미평리 149-1,인덕노인요양원,요양병원,36.024491853836835,128.04388689528034
경상북도,김천시,구성면,하강리 609-1,천사의손길 노인요양원,요양병원,36.0760834316557,128.080797671391
경상북도,김천시,부곡동,286-1,참빛종합실버센터,요양병원,36.1233874357416,128.101786102436
경상북도,김천시,부곡동,187-1,내마음요양원,요양병원,36.1152201548091,128.102082928303
경상북도,김천시,평화동,245-131,김천실버케어요양원,요양병원,36.12571142395412,128.10970523357545
경상북도,성주군,금수강산면,광산리 154,가야실버빌요양원,요양병원,35.9221753155368,128.180718442097
경상북도,김천시,대항면,향천리 549-9,행복의집,요양병원,36.1213659746785,128.020313969983
경상북도,김천시,대항면,향천리 560,김천노인요양원,요양병원,36.1218553632268,128.020413606015
경상북도,김천시,지좌동,772-6,굿모닝실버빌,요양병원,36.1165393647765,128.131096397765
경상북도,김천시,농소면,월곡리 1184,효누리실버타운,요양병원,36.115052254162,128.164967384563
경상북도,김천시,대항면,운수리 137,직지사노인요양원,요양병원,36.121962845112606,128.00331605716875
경상북도,김천시,성내동,77-26,광제노인요양센터,요양병원,36.1224043608435,128.12071729538
경상북도,김천시,대항면,운수리 313-8,해피맘실버빌,요양병원,36.1118166069445,128.011878620611
경상북도,김천시,봉산면,덕천리 317,햇살요양원,요양병원,36.1416289804242,128.040712597969
경상북도,김천시,모암동,160-6,효심재가장기요양센터,요양병원,36.1188341180013,128.124354064829
경상북도,김천시,삼락동,288,행복드림주간보호,요양병원,36.1386334608879,128.094102405447
경상북도,김천시,조마면,대방리 44-3,사회복지노인요양원,요양병원,35.9890175727176,128.148425518227
경상북도,김천시,감천면,광기리 779-4,효노인요양원,요양병원,36.075047801191,128.128623631484
경상북도,김천시,삼락동,85,행복한동행노인요양원,요양병원,36.1454938632098,128.096384277787
경상북도,김천시,덕곡동,1124-4,효사랑노인요양원,요양병원,36.120978793430425,128.1477376565054
경상북도,김천시,대항면,운수리 38-1,푸른숲요양원,요양병원,36.11536775617055,128.01586258351324
경상북도,김천시,대항면,향천리 549-9,(재)직지사노인요양원,요양병원,36.1213589174624,128.020296106754
경상북도,칠곡군,동명면,송산리 191-3,어울림노인요양센터,요양병원,35.9867251022948,128.547462460837
경상북도,칠곡군,동명면,금암리 157-3,칠곡가톨릭요양원,요양병원,35.9828016096243,128.557346630961
경상북도,칠곡군,동명면,금암리 231,동명 재가노인요양센터,요양병원,35.9834143521389,128.553735330555
경상북도,칠곡군,동명면,기성리 192-5,해바라기요양원,요양병원,36.00932151634295,128.58937977242027
경상북도,칠곡군,동명면,구덕리 120-1,성가요양원,요양병원,35.979742480001,128.572732658715
경상북도,칠곡군,동명면,구덕리 120-1,안심원,요양병원,35.9798057725104,128.573403557982
경상북도,칠곡군,왜관읍,왜관리 613-1,지극정성요양원,요양병원,35.9867558347702,128.40980195216
경상북도,칠곡군,석적읍,중지리 443,성화노인복지센터,요양병원,36.0209593605701,128.409304003441
경상북도,칠곡군,동명면,기성리 949,송림요양원,요양병원,36.00314032054228,128.59551601656602
경상북도,칠곡군,왜관읍,금남리 36-3,장미노인전문요양원,요양병원,35.9297678957887,128.411167146564
경상북도,영천시,임고면,우항리 506-9,포은실버타운,요양병원,36.0021714888092,128.986264455529
경상북도,영천시,고경면,단포리 342-10,단포실버타운,요양병원,35.97321825025899,128.97037634613656
경상북도,영천시,조교동,90,행복마을요양원,요양병원,35.9696629717389,128.962054284985
경상북도,영천시,완산동,709-16,우리실버타운요양원,요양병원,35.96501074647225,128.94812068815415
경상북도,영천시,문외동,64,영천석미노인요양원,요양병원,35.9695416160648,128.935357172272
경상북도,영천시,화룡동,654-1,굿스마트재활요양원,요양병원,35.9788493503734,128.919963169417
경상북도,영천시,야사동,331-8,효사랑노인복지센타,요양병원,35.97612974050933,128.94096774073336
경상북도,영천시,오미동,1715,솔향기요양원,요양병원,35.977629983631694,128.9276726617772
경상북도,영천시,북안면,고지리 236-3,마야정신요양원,요양병원,35.910458558922,129.016214068713
경상북도,영천시,북안면,고지리 236-3,마야노인전문요양원,요양병원,35.9100456879868,129.016332073738
경상북도,영천시,북안면,고지리 412,마야실비노인요양원,요양병원,35.9063053135294,129.012413813133
경상북도,영천시,금호읍,관정리 446-2,우리함께영천요양원,요양병원,35.9314686489474,128.910647645276
