County,City,Town,Village,Housing_Type,Official_Land_Value,Actual_Land_Value
강원특별자치도,원주시,인동,,단독/다가구,,26559.0
강원특별자치도,원주시,일산동,,단독/다가구,,21650.0
강원특별자치도,원주시,지정면,가곡리,단독/다가구,,182000.0
강원특별자치도,원주시,지정면,간현리,단독/다가구,,12750.0
강원특별자치도,원주시,지정면,신평리,단독/다가구,,78825.0
강원특별자치도,원주시,지정면,월송리,단독/다가구,,20700.0
강원특별자치도,원주시,지정면,판대리,단독/다가구,,45126.0
강원특별자치도,원주시,태장동,,단독/다가구,,24988.0
강원특별자치도,원주시,판부면,금대리,단독/다가구,,21712.0
강원특별자치도,원주시,판부면,서곡리,단독/다가구,,45006.0
강원특별자치도,원주시,판부면,신촌리,단독/다가구,,23600.0
강원특별자치도,원주시,평원동,,단독/다가구,,54000.0
강원특별자치도,원주시,학성동,,단독/다가구,,8810.0
강원특별자치도,원주시,행구동,,단독/다가구,,76154.0
강원특별자치도,원주시,호저면,고산리,단독/다가구,,18894.0
강원특별자치도,원주시,호저면,만종리,단독/다가구,,22228.0
강원특별자치도,원주시,호저면,무장리,단독/다가구,,19300.0
강원특별자치도,원주시,호저면,산현리,단독/다가구,,4000.0
강원특별자치도,원주시,호저면,옥산리,단독/다가구,,17200.0
강원특별자치도,원주시,호저면,주산리,단독/다가구,,15910.0
강원특별자치도,원주시,흥업면,대안리,단독/다가구,,18580.0
강원특별자치도,원주시,흥업면,매지리,단독/다가구,,47833.0
강원특별자치도,원주시,흥업면,사제리,단독/다가구,,35050.0
강원특별자치도,원주시,흥업면,흥업리,단독/다가구,,52092.0
강원특별자치도,인제군,기린면,방동리,단독/다가구,,15146.0
강원특별자치도,인제군,기린면,북리,단독/다가구,,11237.0
강원특별자치도,인제군,기린면,서리,단독/다가구,,12723.0
강원특별자치도,인제군,기린면,진동리,단독/다가구,,26500.0
강원특별자치도,인제군,기린면,현리,단독/다가구,,9538.0
강원특별자치도,인제군,남면,남전리,단독/다가구,,2708.0
강원특별자치도,인제군,남면,부평리,단독/다가구,,16100.0
강원특별자치도,인제군,남면,신남리,단독/다가구,,11422.0
강원특별자치도,인제군,남면,신풍리,단독/다가구,,14932.0
강원특별자치도,인제군,북면,용대리,단독/다가구,,5500.0
강원특별자치도,인제군,북면,원통리,단독/다가구,,14914.0
강원특별자치도,인제군,북면,월학리,단독/다가구,,17860.0
강원특별자치도,인제군,북면,한계리,단독/다가구,,15028.0
강원특별자치도,인제군,상남면,미산리,단독/다가구,,10000.0
강원특별자치도,인제군,상남면,상남리,단독/다가구,,3034.0
강원특별자치도,인제군,상남면,하남리,단독/다가구,,11509.0
강원특별자치도,인제군,서화면,서화리,단독/다가구,,9600.0
강원특별자치도,인제군,서화면,서흥리,단독/다가구,,19000.0
강원특별자치도,인제군,서화면,천도리,단독/다가구,,11000.0
강원특별자치도,인제군,인제읍,가리산리,단독/다가구,,8000.0
강원특별자치도,인제군,인제읍,가아리,단독/다가구,,9564.0
강원특별자치도,인제군,인제읍,고사리,단독/다가구,,18074.0
강원특별자치도,인제군,인제읍,귀둔리,단독/다가구,,14014.0
강원특별자치도,인제군,인제읍,남북리,단독/다가구,,14348.0
강원특별자치도,인제군,인제읍,상동리,단독/다가구,,24033.0
강원특별자치도,인제군,인제읍,원대리,단독/다가구,,21100.0
강원특별자치도,인제군,인제읍,하추리,단독/다가구,,10184.0
강원특별자치도,인제군,인제읍,합강리,단독/다가구,,17471.0
강원특별자치도,정선군,고한읍,고한리,단독/다가구,,5283.0
강원특별자치도,정선군,남면,낙동리,단독/다가구,,7950.0
강원특별자치도,정선군,남면,무릉리,단독/다가구,,14214.0
강원특별자치도,정선군,남면,문곡리,단독/다가구,,16500.0
강원특별자치도,정선군,남면,유평리,단독/다가구,,3375.0
강원특별자치도,정선군,북평면,나전리,단독/다가구,,17053.0
강원특별자치도,정선군,북평면,남평리,단독/다가구,,6217.0
강원특별자치도,정선군,북평면,문곡리,단독/다가구,,9000.0
강원특별자치도,정선군,북평면,북평리,단독/다가구,,7094.0
강원특별자치도,정선군,북평면,숙암리,단독/다가구,,20000.0
강원특별자치도,정선군,북평면,장열리,단독/다가구,,11662.0
강원특별자치도,정선군,사북읍,사북리,단독/다가구,,22350.0
강원특별자치도,정선군,신동읍,고성리,단독/다가구,,4000.0
강원특별자치도,정선군,신동읍,덕천리,단독/다가구,,15250.0
강원특별자치도,정선군,신동읍,방제리,단독/다가구,,1900.0
강원특별자치도,정선군,신동읍,예미리,단독/다가구,,5138.0
강원특별자치도,정선군,신동읍,운치리,단독/다가구,,5750.0
강원특별자치도,정선군,신동읍,조동리,단독/다가구,,4089.0
강원특별자치도,정선군,신동읍,천포리,단독/다가구,,3000.0
강원특별자치도,정선군,여량면,고양리,단독/다가구,,15420.0
강원특별자치도,정선군,여량면,구절리,단독/다가구,,2500.0
강원특별자치도,정선군,여량면,남곡리,단독/다가구,,7525.0
강원특별자치도,정선군,여량면,여량리,단독/다가구,,8017.0
강원특별자치도,정선군,여량면,유천리,단독/다가구,,7611.0
강원특별자치도,정선군,임계면,가목리,단독/다가구,,6260.0
강원특별자치도,정선군,임계면,고양리,단독/다가구,,16300.0
강원특별자치도,정선군,임계면,낙천리,단독/다가구,,2000.0
강원특별자치도,정선군,임계면,반천리,단독/다가구,,7921.0
강원특별자치도,정선군,임계면,봉산리,단독/다가구,,2000.0
강원특별자치도,정선군,임계면,송계리,단독/다가구,,9500.0
강원특별자치도,정선군,임계면,용산리,단독/다가구,,2000.0
강원특별자치도,정선군,임계면,임계리,단독/다가구,,8688.0
강원특별자치도,정선군,임계면,직원리,단독/다가구,,5000.0
강원특별자치도,정선군,정선읍,가수리,단독/다가구,,13967.0
강원특별자치도,정선군,정선읍,광하리,단독/다가구,,8400.0
강원특별자치도,정선군,정선읍,귤암리,단독/다가구,,5900.0
강원특별자치도,정선군,정선읍,덕우리,단독/다가구,,42000.0
강원특별자치도,정선군,정선읍,봉양리,단독/다가구,,13832.0
강원특별자치도,정선군,정선읍,북실리,단독/다가구,,13700.0
강원특별자치도,정선군,정선읍,용탄리,단독/다가구,,9470.0
강원특별자치도,정선군,정선읍,회동리,단독/다가구,,3000.0
강원특별자치도,정선군,화암면,건천리,단독/다가구,,11000.0
강원특별자치도,정선군,화암면,백전리,단독/다가구,,7342.0
강원특별자치도,정선군,화암면,석곡리,단독/다가구,,7000.0
강원특별자치도,정선군,화암면,호촌리,단독/다가구,,8400.0
강원특별자치도,정선군,화암면,화암리,단독/다가구,,7700.0
강원특별자치도,철원군,갈말읍,강포리,단독/다가구,,11000.0
강원특별자치도,철원군,갈말읍,군탄리,단독/다가구,,16290.0
강원특별자치도,철원군,갈말읍,내대리,단독/다가구,,11500.0
강원특별자치도,철원군,갈말읍,문혜리,단독/다가구,,9075.0
강원특별자치도,철원군,갈말읍,상사리,단독/다가구,,13265.0
강원특별자치도,철원군,갈말읍,신철원리,단독/다가구,,10570.0
강원특별자치도,철원군,갈말읍,정연리,단독/다가구,,3400.0
강원특별자치도,철원군,갈말읍,지경리,단독/다가구,,4775.0
강원특별자치도,철원군,갈말읍,토성리,단독/다가구,,5950.0
강원특별자치도,철원군,근남면,마현리,단독/다가구,,8300.0
강원특별자치도,철원군,근남면,육단리,단독/다가구,,10000.0
강원특별자치도,철원군,근남면,잠곡리,단독/다가구,,8067.0
강원특별자치도,철원군,김화읍,청양리,단독/다가구,,7550.0
강원특별자치도,철원군,김화읍,학사리,단독/다가구,,1983.0
강원특별자치도,철원군,동송읍,상노리,단독/다가구,,5765.0
강원특별자치도,철원군,동송읍,양지리,단독/다가구,,3900.0
강원특별자치도,철원군,동송읍,오덕리,단독/다가구,,6694.0
강원특별자치도,철원군,동송읍,오지리,단독/다가구,,5250.0
강원특별자치도,철원군,동송읍,이평리,단독/다가구,,12076.0
강원특별자치도,철원군,동송읍,장흥리,단독/다가구,,16709.0
강원특별자치도,철원군,서면,와수리,단독/다가구,,12045.0
강원특별자치도,철원군,서면,자등리,단독/다가구,,14300.0
강원특별자치도,철원군,철원읍,대마리,단독/다가구,,8700.0
강원특별자치도,철원군,철원읍,율이리,단독/다가구,,17500.0
강원특별자치도,철원군,철원읍,화지리,단독/다가구,,14040.0
강원특별자치도,춘천시,교동,,단독/다가구,,53203.0
강원특별자치도,춘천시,근화동,,단독/다가구,,20990.0
강원특별자치도,춘천시,남면,가정리,단독/다가구,,10400.0
강원특별자치도,춘천시,남면,박암리,단독/다가구,,8477.0
강원특별자치도,춘천시,남면,발산리,단독/다가구,,14900.0
강원특별자치도,춘천시,남산면,강촌리,단독/다가구,,13285.0
강원특별자치도,춘천시,남산면,광판리,단독/다가구,,19125.0
강원특별자치도,춘천시,남산면,방곡리,단독/다가구,,19657.0
강원특별자치도,춘천시,남산면,방하리,단독/다가구,,43000.0
강원특별자치도,춘천시,남산면,백양리,단독/다가구,,16633.0
강원특별자치도,춘천시,남산면,산수리,단독/다가구,,17000.0
강원특별자치도,춘천시,남산면,서천리,단독/다가구,,65893.0
강원특별자치도,춘천시,남산면,수동리,단독/다가구,,16110.0
강원특별자치도,춘천시,동내면,거두리,단독/다가구,,50813.0
강원특별자치도,춘천시,동내면,고은리,단독/다가구,,32600.0
강원특별자치도,춘천시,동내면,사암리,단독/다가구,,24915.0
강원특별자치도,춘천시,동내면,신촌리,단독/다가구,,87066.0
강원특별자치도,춘천시,동내면,학곡리,단독/다가구,,48983.0
강원특별자치도,춘천시,동면,감정리,단독/다가구,,13378.0
강원특별자치도,춘천시,동면,만천리,단독/다가구,,65931.0
강원특별자치도,춘천시,동면,상걸리,단독/다가구,,6055.0
강원특별자치도,춘천시,동면,월곡리,단독/다가구,,37510.0
강원특별자치도,춘천시,동면,장학리,단독/다가구,,74051.0
강원특별자치도,춘천시,동면,지내리,단독/다가구,,42555.0
강원특별자치도,춘천시,동면,평촌리,단독/다가구,,4170.0
강원특별자치도,춘천시,동산면,원창리,단독/다가구,,12000.0
강원특별자치도,춘천시,동산면,조양리,단독/다가구,,3500.0
강원특별자치도,춘천시,북산면,물로리,단독/다가구,,33000.0
강원특별자치도,춘천시,북산면,오항리,단독/다가구,,18296.0
강원특별자치도,춘천시,북산면,추곡리,단독/다가구,,10056.0
강원특별자치도,춘천시,사농동,,단독/다가구,,63850.0
강원특별자치도,춘천시,사북면,고성리,단독/다가구,,27950.0
강원특별자치도,춘천시,사북면,송암리,단독/다가구,,18400.0
강원특별자치도,춘천시,사북면,원평리,단독/다가구,,30691.0
강원특별자치도,춘천시,사북면,지암리,단독/다가구,,14900.0
강원특별자치도,춘천시,사북면,지촌리,단독/다가구,,13850.0
강원특별자치도,춘천시,삼천동,,단독/다가구,,49000.0
강원특별자치도,춘천시,서면,금산리,단독/다가구,,21500.0
강원특별자치도,춘천시,서면,당림리,단독/다가구,,19796.0
강원특별자치도,춘천시,서면,덕두원리,단독/다가구,,33317.0
강원특별자치도,춘천시,서면,방동리,단독/다가구,,23850.0
강원특별자치도,춘천시,서면,서상리,단독/다가구,,22700.0
강원특별자치도,춘천시,서면,안보리,단독/다가구,,21620.0
강원특별자치도,춘천시,서면,오월리,단독/다가구,,29000.0
강원특별자치도,춘천시,서면,월송리,단독/다가구,,15300.0
강원특별자치도,춘천시,서면,현암리,단독/다가구,,35250.0
강원특별자치도,춘천시,석사동,,단독/다가구,,48210.0
강원특별자치도,춘천시,소양로1가,,단독/다가구,,12750.0
강원특별자치도,춘천시,소양로3가,,단독/다가구,,43500.0
강원특별자치도,춘천시,소양로4가,,단독/다가구,,39000.0
강원특별자치도,춘천시,송암동,,단독/다가구,,31450.0
강원특별자치도,춘천시,신동,,단독/다가구,,26300.0
강원특별자치도,춘천시,신동면,의암리,단독/다가구,,28210.0
강원특별자치도,춘천시,신동면,정족리,단독/다가구,,35717.0
강원특별자치도,춘천시,신동면,증리,단독/다가구,,31587.0
강원특별자치도,춘천시,신동면,팔미리,단독/다가구,,38800.0
