County,City,Town,Address,Store_Name,Store_Type,Latitude,Longitude
경상남도,창원시,마산회원구,석전1동 259번지 4호,(주)서원유통 탑마트 마산석전점,그 밖의 대규모점포,35.220932,128.579706
부산광역시,해운대구,중1동,301번지 1호,(주)서원유통 탑마트 해운대점,대형마트,35.1688636,129.1709264
부산광역시,해운대구,반송3동,278번지 1호,(주)서원유통 탑마트 반송점,대형마트,35.229644,129.150661
경상남도,창원시,마산회원구,내서읍 호계리 385번지 2호 외 1필지,(주)서원유통 탑마트 마산호계점,그 밖의 대규모점포,35.2592673,128.5219690
부산광역시,동래구,사직동,43-9,(주)농협유통 하나로마트 사직점,구분없음,35.1979108,129.0576527
부산광역시,동래구,온천3동,1250번지 1호,(주)서원유통 탑마트 온천점,구분없음,35.2036658,129.0660245
부산광역시,동래구,사직2동,28번지 9호,(주)서원유통 탑마트 사직점,구분없음,35.1999909,129.0577148
경상남도,창원시,마산합포구,오동동 18번지 61호 기산프라자,(주)서원유통 탑마트 마산점,그 밖의 대규모점포,35.2066891,128.5805769
경상남도,창원시,성산구,반지동 23 대동아파트,탑마트 창원반지점,그 밖의 대규모점포,35.2446908,128.6699975
경상북도,구미시,형곡1동,143번지 19호 외 2필지,(주)이마트에브리데이 형곡동점,그 밖의 대규모점포,36.1144009,128.3373890
경상남도,창원시,성산구,상남동 45번지 1호 스카이웰빙파크,롯데쇼핑(주)롯데슈퍼상남점,구분없음,35.2166948,128.6920668
서울특별시,강동구,명일1동,312번지 99호,(주)지에스리테일 명일점,구분없음,37.5512570,127.1440039
서울특별시,강동구,명일동,15 삼익그린맨션,(주)이마트에브리데이 명일동점,구분없음,37.5533012,127.1484774
서울특별시,강동구,암사3동,414번지 18호 강동롯데캐슬퍼스트아파트,(주)지에스리테일 암사캐슬점,구분없음,37.5552245,127.1378184
서울특별시,강동구,암사1동,473번지 3호,홈플러스(주) 익스프레스 암사점,구분없음,37.5524093,127.1338631
서울특별시,강동구,성내1동,521번지,홈플러스(주) 익스프레스 성내점,구분없음,37.5312225,127.1273553
서울특별시,동대문구,답십리1동,530번지 11호 외1필지 지층1호~13호,이마트에브리데이 답십리점,구분없음,37.5706407,127.0501344
인천광역시,남구,숭의동,393번지 3호,홈플러스 인천숭의점,대형마트,37.4633216,126.6411238
울산광역시,북구,진장동,283번지 3호,코스트코 홀세일 울산점,대형마트,35.5706880,129.3540208
경기도,성남시,수정구,수진2동 4518번지,롯데쇼핑(주)롯데슈퍼수진점(Mareket999),구분없음,37.4342641,127.1295777
경기도,성남시,분당구,서현동 94번지 3호 우성종합상가 49동 지층2호호,롯데쇼핑(주)롯데슈퍼분당서현점,구분없음,37.3797355,127.1302402
인천광역시,남동구,논현동,680번지 1호,소래포구종합어시장,그 밖의 대규모점포,37.3987743,126.7371526
서울특별시,광진구,중곡1동,229번지 5호,(주)이마트에브리데이 중곡동점,구분없음,37.5645949,127.0819286
부산광역시,사상구,주례2동,55번지 139호,(주)농협유통 하나로마트 주례점,복합쇼핑몰,35.1505364,129.0132407
부산광역시,사상구,학장동,573-1 학장반도보라타운 상가동 121호,롯데쇼핑(주) 롯데슈퍼부산학장점,구분없음,35.1375942,128.9790716
서울특별시,구로구,개봉동,"324-1, 324-11,324-13 1층",(주)이마트에브리데이 개봉동점,구분없음,37.4916943,126.8539000
서울특별시,강서구,등촌3동,689번지 외 2,(주) 이랜드리테일 강서점,백화점,37.5599794,126.8403422
충청남도,천안시,서북구,성성동 천안물류단지 상A4-1,이마트 서북점,대형마트,36.878467,127.154648
인천광역시,남동구,구월동,23번지 힐캐슬프라자,(주)지에스리테일 구월점,구분없음,37.4545668,126.7118067
서울특별시,은평구,불광1동,308번지 1호,롯데쇼핑(주)롯데슈퍼범서점,그 밖의 대규모점포,37.6186194,126.9219146
서울특별시,양천구,목3동,657번지 21호,홈플러스(주)익스프레스 목동2점,구분없음,37.5449461,126.8629834
서울특별시,양천구,신정동,201번지 1호 세양청마루2차 지상1층,(주)지에스리테일 신정2점,구분없음,37.5082538,126.8645649
충청남도,아산시,배방읍,장재리 1760번지,트레이더스 홀세일 클럽 천안아산점,대형마트,36.7964976,127.1056618
서울특별시,강북구,미아동,1359번지,롯데쇼핑(주) 롯데마트 삼양점,복합쇼핑몰,37.6255909,127.0177326
부산광역시,수영구,광안동,491번지 1호,홈플러스(주) 광안점,복합쇼핑몰,35.1617712,129.1135980
서울특별시,동대문구,전농동,10번지 외7필지 전농sk아파트 주상가동,롯데쇼핑(주) 롯데슈퍼 전농점,구분없음,37.5766546,127.0604664
부산광역시,금정구,금사동,85번지 7호,(주)서원유통 탑마트 금사점,구분없음,35.2312889,129.1295073
서울특별시,동대문구,장안동,94번지 27호 외1필지 예신프라자,롯데쇼핑(주) 롯데슈퍼 장안점,구분없음,37.5808406,127.0698952
서울특별시,송파구,잠실4동,44번지 1호,홈플러스(주)익스프레스 잠실점,구분없음,37.520109,127.112267
서울특별시,송파구,방이2동,63번지 11호,롯데쇼핑(주)롯데슈퍼방이점,구분없음,37.5138518,127.1081314
부산광역시,남구,용호4동,541번지 18호,농협하나로마트 용호점,그 밖의 대규모점포,35.1129478,129.1103479
서울특별시,성북구,돈암2동,636번지,GS슈퍼마켓 돈암점,그 밖의 대규모점포,37.5978758,127.0177950
대전광역시,중구,유천동,322번지 13호 동양빌딩,홈플러스(주)익스프레스 유천점,구분없음,36.3212938,127.3942794
대전광역시,중구,오류동,175번지 8호,홈플러스(주)익스프레스 오류점,구분없음,36.3244427,127.4054851
경기도,안양시,만안구,안양3동 900번지 10호 101,롯데쇼핑(주)롯데슈퍼 안양점,복합쇼핑몰,37.4011635,126.9134571
서울특별시,관악구,봉천동,1629번지 2호,(주)지에스리테일 낙성대점,구분없음,37.4772014,126.9608011
부산광역시,사하구,다대1동,943번지 8호,(주)서원유통 탑마트 다대점,그 밖의 대규모점포,35.0567632,128.9697931
부산광역시,사하구,당리동,115번지,롯데쇼핑(주)롯데슈퍼 당리점,그 밖의 대규모점포,35.1064168,128.9753935
경상북도,안동시,송현동,564번지,안동봉화축산업협동조합 하나로마트,대형마트,36.5731298,128.6854944
경상남도,창원시,성산구,반림동 17번지 9호,반송아이필프라자,그 밖의 대규모점포,35.2360475,128.6710769
서울특별시,송파구,잠실2동,19번지 8호,롯데쇼핑(주)롯데슈퍼신천점,구분없음,37.5141177,127.0793471
서울특별시,송파구,잠실3동,35번지 2호,롯데쇼핑(주)롯데슈퍼잠실3동점,구분없음,37.5096702,127.0912978
서울특별시,동작구,사당3동,252번지 22호,홈플러스(주) 익스프레스 남성점,복합쇼핑몰,37.4842369,126.9722712
서울특별시,강북구,미아동,1357번지 6호,(주)지에스리테일GS수퍼 강북미아점,대형마트,37.6152292,127.0181322
대구광역시,달서구,본동,619번지,롯데쇼핑(주)롯데슈퍼 월성점,시장,35.8315834,128.5340987
대구광역시,중구,남산4동,2971번지 11호,롯데쇼핑(주) 롯데슈퍼남산점,구분없음,35.8629081,128.5758703
서울특별시,종로구,숭인동,76번지 롯데캐슬천지인 1층,홈플러스(주)익스프레스 숭인점,구분없음,37.5738554,127.0161891
인천광역시,남동구,만수4동,18번지 제가동 제121호 제207호 제109호 제119호,(주)지에스리테일 만수점,구분없음,37.4590620,126.7363129
부산광역시,남구,문현1동,127번지 59호,홈플러스(주) 익스프레스 문현점,그 밖의 대규모점포,35.1433810,129.0728949
경기도,성남시,분당구,"서현동 89번지 서현파크 제158호,제159호",GS수퍼마켓 분당시범단지점,구분없음,37.3831089,127.1254986
경기도,군포시,산본동,1060번지 2호,홈플러스(주)익스프레스 산본점,구분없음,37.3721878,126.9352672
경기도,성남시,분당구,서현동 312번지 3호 (312-4),GS수퍼마켓 미래점,구분없음,37.3720449,127.1401410
서울특별시,은평구,응암3동,124번지 17호,홈플러스(주)익스프레스응암점,그 밖의 대규모점포,37.5948020,126.9179746
서울특별시,관악구,봉천동,1567번지 1호,(주)지에스리테일 관악점,구분없음,37.4792573,126.9491467
서울특별시,구로구,신도림동,692번지,주식회사 현대백화점 디큐브시티,백화점,37.5086046,126.8889310
경상남도,창원시,마산합포구,해운동 34번지,(주)GS지에스리테일 마산점,그 밖의 대규모점포,35.1799131,128.5608229
경상남도,창원시,마산회원구,회원동 50번지 5호 천지리치빌,(주)GS지에스리테일 마산회원점,구분없음,35.2201177,128.5710473
서울특별시,중랑구,망우3동,410번지 1호,홈플러스(주)익스프레스 망우점,그 밖의 대규모점포,37.5949434,127.1002405
경상남도,창원시,진해구,여좌동 761번지 46호,(주)GS지에스리테일 진해여좌점,그 밖의 대규모점포,35.1535024,128.6619343
서울특별시,중랑구,면목3.8동,499번지 4호,홈플러스(주)익스프레스 면목점,그 밖의 대규모점포,37.5841153,127.0876175
부산광역시,동래구,명장2동,23번지 2호,(주)지에스리테일 명장점,구분없음,35.2067495,129.1020351
경상남도,창원시,성산구,대방동 363번지 2호,(주)지에스리테일 대방점,그 밖의 대규모점포,35.2087276,128.7071536
인천광역시,남구,학익1동,256번지 19호,(주)지에스리테일 학익점,그 밖의 대규모점포,37.4425213,126.6648194
부산광역시,남구,용호1동,176번지 30호 LG메트로시티 1005동 201호,홈플러스(주) 익스프레스 메트로시티점,그 밖의 대규모점포,35.1281534,129.1074741
경상남도,창원시,성산구,상남동 45번지 1호 성원주상가,지에스 더프레시(GS THE FRESH) 토월점,그 밖의 대규모점포,35.2166948,128.6920668
경상북도,포항시,북구,두호동 1103번지 2호,(주)지에스리테일 포항창포점,구분없음,36.0639321,129.3714994
경상북도,포항시,북구,죽도동 607번지 1호,(주)지에스리테일 포항죽도점,구분없음,36.0248831,129.3601631
경상북도,포항시,북구,두호동 1087번지,(주)지에스리테일 포항두호점,구분없음,36.0641957,129.3826034
부산광역시,해운대구,좌동,1228번지 대동타운상가 지하1층,(주)지에스리테일 대동점,대형마트,35.2004744,129.1732834
서울특별시,마포구,동교동,166번지 15호,YZ Park 홍대점,전문점,37.5575421,126.9251382
전북특별자치도,전주시,완산구,효자동1가 431번지 5호,홈플러스(주) 전주효자점,대형마트,35.8085217,127.1146897
강원특별자치도,홍천군,홍천읍,신장대리 62번지 1호,(주)지에스리테일홍천점,그 밖의 대규모점포,37.6883023,127.8836235
경상남도,거제시,고현동,970번지 10호,(주)지에스리테일거제신현점,구분없음,34.8895507,128.6207403
경상남도,거제시,옥포동,533번지 3호 외 5필지,(주)서원유통 탑마트 거제 옥포점,구분없음,34.8939147,128.6940332
충청남도,태안군,안면읍,승언리 1277번지 1호,롯데슈퍼안면도점,그 밖의 대규모점포,36.5142799,126.3432433
부산광역시,사상구,주례동,595번지 럭키종합상가 제18동 제지하층,(주)지에스리테일주례점,그 밖의 대규모점포,35.1487112,129.0027505
부산광역시,사상구,주례2동,10번지 4호 엘지신주례아파트 상가동 제지하층 제1호,(주)지에스리테일신주례점,구분없음,35.1531364,129.0123192
부산광역시,부산진구,초읍동,275번지 4호,(주)지에스리테일 초읍점,구분없음,35.1786312,129.0484409
부산광역시,부산진구,개금3동,53번지 3호 지하 1층,(주)지에스리테일 개금점,구분없음,35.1598690,129.0291874
부산광역시,부산진구,부암동,500번지 외 4필지,(주)지에스리테일 부암점,구분없음,35.1689032,129.0376310
부산광역시,부산진구,전포2동,876번지 4호,홈플러스(주)익스프레스 부전점,구분없음,35.1621759,129.0630987
울산광역시,중구,태화동,37-29,(주)지에스리테일 GS더프레시 울산태화점,구분없음,35.5543889,129.3087423
부산광역시,금정구,부곡동,333번지 1호,(주)서원유통 부곡점,구분없음,35.2231186,129.0905514
서울특별시,은평구,구산동,1번지 24호,홈플러스(주)익스프레스구산점,그 밖의 대규모점포,37.6112121,126.9171827
충청남도,서산시,잠홍동,463번지 외 7필지,이마트 서산점,대형마트,36.7883408,126.4787562
대구광역시,달서구,본리동,76번지 2호,(주)지에스리테일 GS수퍼 본리점,대형마트,35.8421427,128.5431664
대구광역시,달서구,상인동,1527번지 3호,(주)지에스리테일 GS수퍼 대구월곡점,대형마트,35.8137936,128.5462773
서울특별시,동작구,상도4동,255번지 4호,홈플러스(주) 익스프레스 상도점,쇼핑센터,37.4991561,126.9337989
서울특별시,강서구,화곡4동,830번지 1호,씨에스유통 (롯데슈퍼화곡2점),구분없음,37.5330747,126.8589653
서울특별시,동작구,흑석동,332번지,해가든프라자,그 밖의 대규모점포,37.5066777,126.9621949
전북특별자치도,전주시,완산구,효자동1가 197번지 2호,롯데쇼핑(주)롯데수퍼효자점,그 밖의 대규모점포,35.8057862,127.1275556
부산광역시,사상구,모라1동,425번지 2호,홈플러스(주)익스프레스모라점,그 밖의 대규모점포,35.1858007,128.9922428
충청북도,청주시,서원구,수곡동 904번지,(주)지에스리테일 청주점,구분없음,36.6159645,127.4721824
충청북도,청주시,서원구,사창동 357-8번지,(주)지에스리테일 청주사직점,구분없음,36.6309606,127.4674549
