시도,구분,주소,연간_임대료(원),면적(㎡),지목
전북특별자치도,임대-수탁,전북특별자치도 고창군 부안면 운양리 527,"110,000",360,전
전북특별자치도,임대-수탁,전북특별자치도 고창군 상하면 용정리 623,"400,000","2,879",전
전북특별자치도,임대-수탁,전북특별자치도 고창군 상하면 용정리 626,"50,000",347,전
전북특별자치도,임대-수탁,전북특별자치도 고창군 상하면 용정리 624,"50,000",529,전
전북특별자치도,임대-공공임대용,전북특별자치도 고창군 성송면 사내리 805,"280,000","1,383.70",답
전북특별자치도,임대-수탁,전북특별자치도 고창군 성송면 사내리 515,"250,000",853,답
전북특별자치도,매도-맞춤형,전북특별자치도 고창군 성송면 산수리 1021,"113,000,000","3,497.10",답
전북특별자치도,매도-맞춤형,전북특별자치도 고창군 성송면 산수리 1018,"51,000,000","1,590.20",답
전북특별자치도,매도-맞춤형,전북특별자치도 고창군 성송면 산수리 1020,"40,000,000","1,221.70",답
전북특별자치도,매도-맞춤형,전북특별자치도 고창군 성송면 산수리 1019,"18,000,000",552.9,답
전북특별자치도,임대-수탁,전북특별자치도 고창군 신림면 자포리 1453,"1,932,000","3,864.30",답
전북특별자치도,임대-공공임대용,전북특별자치도 고창군 심원면 용기리 516-1,"197,000","1,615",답
전북특별자치도,임대-공공임대용,전북특별자치도 고창군 심원면 용기리 514-3,"194,000","1,593",답
전북특별자치도,임대-공공임대용,전북특별자치도 고창군 심원면 용기리 514-4,"180,000","1,479",답
전북특별자치도,임대-수탁,전북특별자치도 고창군 심원면 주산리 350,"177,000",592,전
전북특별자치도,임대-수탁,전북특별자치도 고창군 심원면 주산리 348,"800,000","2,679",전
전북특별자치도,임대-수탁,전북특별자치도 고창군 아산면 남산리 799,"1,350,000","2,523",답
전북특별자치도,임대-수탁,전북특별자치도 고창군 해리면 안산리 454,"200,000",952,전
전북특별자치도,임대-수탁,전북특별자치도 고창군 해리면 안산리 450,"720,000","3,131",전
전북특별자치도,임대-수탁,전북특별자치도 고창군 해리면 안산리 486,"500,000","2,198",전
전북특별자치도,임대-수탁,전북특별자치도 고창군 해리면 안산리 446-2,"240,000","1,071",전
전북특별자치도,임대-수탁,전북특별자치도 고창군 해리면 안산리 449,"250,000",969,전
전북특별자치도,임대-수탁,전북특별자치도 고창군 해리면 안산리 448,"160,000",694,전
전북특별자치도,임대-수탁,전북특별자치도 고창군 해리면 안산리 452,"600,000","2,545",전
전북특별자치도,임대-수탁,전북특별자치도 고창군 해리면 안산리 480,"170,000",724,전
전북특별자치도,임대-수탁,전북특별자치도 고창군 해리면 안산리 449-1,"150,000",694,전
전북특별자치도,임대-수탁,전북특별자치도 고창군 해리면 안산리 453,"100,000",615,전
전북특별자치도,임대-수탁,전북특별자치도 고창군 흥덕면 교운리 17-1,"650,000","2,162",전
전북특별자치도,임대-수탁,전북특별자치도 고창군 흥덕면 후포리 608,"250,000","1,273",답
전북특별자치도,임대-수탁,전북특별자치도 군산시 개사동 368,"360,000","2,562",답
전북특별자치도,임대-수탁,전북특별자치도 군산시 옥산면 금성리 180,"900,000","6,104",답
전북특별자치도,임대-수탁,전북특별자치도 군산시 임피면 미원리 865,"600,000","1,177",답
전북특별자치도,임대-수탁,전북특별자치도 김제시 용지면 장신리 922,"1,382,000","1,974",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 금지면 서매리 1240-5,"550,000","1,810",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 금지면 서매리 399-2,"550,000","1,537",답
전북특별자치도,매도-수탁,전북특별자치도 남원시 대강면 신덕리 1160-2,"160,000,000","2,741.90",과수원
전북특별자치도,매도-수탁,전북특별자치도 남원시 대산면 대곡리 968-4,"39,830,000","1,206.90",답
전북특별자치도,매도-수탁,전북특별자치도 남원시 대산면 대곡리 959-1,"92,850,000","2,813.60",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 대산면 옥율리 817-1,"2,000,000","3,740",답
전북특별자치도,매도-수탁,전북특별자치도 남원시 사매면 관풍리 700,"50,000,000","1,561",답
전북특별자치도,매도-수탁,전북특별자치도 남원시 사매면 인화리 655-5,"78,760,000","3,099.60",답
전북특별자치도,매도-수탁,전북특별자치도 남원시 사매면 인화리 655-4,"30,248,000","1,190.40",답
전북특별자치도,매도-수탁,전북특별자치도 남원시 사매면 인화리 418-1,"22,276,100","1,052",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 사매면 화정리 522-2,"320,000","1,054.10",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 송동면 세전리 1389-13,"800,000","1,894",답
전북특별자치도,임대-공공임대용,전북특별자치도 남원시 송동면 송상리 693-1,"391,000","1,614",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 수지면 유암리 440-10,"400,000","1,788",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 갈계리 863,"600,000","1,951",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 의지리 450-2,"280,000","1,217",전
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 의지리 356,"220,000",976,전
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 894,"75,000",292,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 893,"42,000",165,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 890,"340,000","1,319",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 925,"230,000",896,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 923,"175,000",691,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 528-2,"430,000","1,670",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 922,"100,000",393,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 890,"340,000","1,319",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 925,"230,000",896,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 923,"175,000",691,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 528-2,"430,000","1,670",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 922,"100,000",393,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 아영면 일대리 924,"110,000",446,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 운봉읍 용산리 24,"652,000","5,130",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 이백면 초촌리 644,"200,000",988,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 인월면 상우리 679,"270,000",774,과수원
전북특별자치도,임대-수탁,전북특별자치도 남원시 인월면 상우리 678,"390,000","1,114",과수원
전북특별자치도,임대-수탁,전북특별자치도 남원시 인월면 상우리 680,"340,000","1,002",과수원
전북특별자치도,임대-수탁,전북특별자치도 남원시 인월면 성산리 349,"350,000","1,803",전
전북특별자치도,임대-공공임대용,전북특별자치도 남원시 주생면 도산리 978-1,"292,000","1,203.80",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 주생면 도산리 756-9,"500,000","1,182.20",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 주생면 도산리 757,"200,000",675.7,답
전북특별자치도,임대-공공임대용,전북특별자치도 남원시 주생면 도산리 967-2,"403,000","1,663.70",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 주생면 도산리 756-3,"900,000","3,710",답
전북특별자치도,임대-공공임대용,전북특별자치도 남원시 주생면 정송리 627-5,"329,000","1,356.40",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 주천면 배덕리 931-16,"600,000","1,150.50",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 주천면 배덕리 931-15,"600,000","1,823.50",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 주천면 송치리 876,"280,000","1,045",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 주천면 송치리 932,"400,000","1,481",답
전북특별자치도,임대-수탁,전북특별자치도 남원시 주천면 호경리 102-13,"25,000",69,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 주천면 호경리 103,"265,000",736,답
전북특별자치도,임대-수탁,전북특별자치도 남원시 주천면 호경리 102-1,"60,000",239,답
전북특별자치도,임대-수탁,전북특별자치도 무주군 부남면 장안리 1680-1,"700,000","2,864",전
전북특별자치도,임대-수탁,전북특별자치도 무주군 안성면 금평리 398,"52,000",350,전
전북특별자치도,임대-수탁,전북특별자치도 무주군 안성면 금평리 2173,"591,000","1,743.70",답
전북특별자치도,임대-수탁,전북특별자치도 무주군 안성면 금평리 399,"83,000",555,전
전북특별자치도,임대-수탁,전북특별자치도 무주군 안성면 금평리 397,"81,000",539,전
전북특별자치도,임대-수탁,전북특별자치도 무주군 안성면 금평리 397,"81,000",539,전
전북특별자치도,임대-수탁,전북특별자치도 무주군 안성면 금평리 1011,"532,000","1,957",전
전북특별자치도,임대-수탁,전북특별자치도 무주군 안성면 사전리 1391-6,"500,000","1,477",답
전북특별자치도,임대-수탁,전북특별자치도 무주군 적상면 삼가리 719-3,"70,000","2,717",답
전북특별자치도,임대-수탁,전북특별자치도 무주군 적상면 삼가리 720,"70,000",314,답
전북특별자치도,임대-수탁,전북특별자치도 무주군 적상면 삼가리 718,"70,000",231,답
전북특별자치도,임대-수탁,전북특별자치도 무주군 적상면 삼가리 712-1,"70,000",337,답
전북특별자치도,임대-수탁,전북특별자치도 무주군 적상면 삼가리 713,"70,000",519,답
전북특별자치도,임대-수탁,전북특별자치도 무주군 적상면 삼가리 719-2,"600,000","2,843",답
전북특별자치도,임대-수탁,전북특별자치도 무주군 적상면 삼가리 719-1,"300,000","1,200",답
전북특별자치도,임대-수탁,전북특별자치도 부안군 계화면 의복리 1655-1,"700,000","1,653",답
전북특별자치도,임대-수탁,전북특별자치도 부안군 계화면 창북리 654,"600,000","1,911",답
전북특별자치도,임대-수탁,전북특별자치도 부안군 동진면 증산리 226,"50,000","2,133",답
전북특별자치도,임대-수탁,전북특별자치도 부안군 변산면 운산리 528-2,"650,000","1,849",답
전북특별자치도,임대-경영회생,전북특별자치도 부안군 하서면 백련리 669-15,"435,450",972,답
전북특별자치도,임대-경영회생,전북특별자치도 부안군 하서면 백련리 669-16,"628,090","1,402",답
전북특별자치도,임대-경영회생,전북특별자치도 부안군 하서면 백련리 656-6,"51,240",185,전
전북특별자치도,임대-경영회생,전북특별자치도 부안군 하서면 백련리 669-4,"564,480","1,260",답
전북특별자치도,임대-경영회생,전북특별자치도 부안군 하서면 백련리 566-22,"103,590",374,전
전북특별자치도,임대-수탁,전북특별자치도 부안군 하서면 석상리 175-9,"260,000",951,전
전북특별자치도,임대-수탁,전북특별자치도 부안군 하서면 청호리 658,"500,000","3,613",답
전북특별자치도,매도-수탁,전북특별자치도 순창군 동계면 신흥리 425,"10,000,000",288,전
전북특별자치도,임대-수탁,전북특별자치도 순창군 팔덕면 창덕리 843,"1,080,000","2,032",답
전북특별자치도,임대-수탁,전북특별자치도 완주군 봉동읍 은하리 1077-2,"600,000","1,746.30",답
전북특별자치도,임대-수탁,전북특별자치도 완주군 용진읍 간중리 595-1,"900,000","3,363",답
전북특별자치도,임대-수탁,전북특별자치도 완주군 용진읍 간중리 595-9,"350,000","1,607",답
전북특별자치도,임대-수탁,전북특별자치도 완주군 이서면 용서리 651-10,"360,000","1,335",답
전북특별자치도,임대-수탁,전북특별자치도 익산시 여산면 두여리 1291-7,"1,620,000","3,893",답
전북특별자치도,임대-수탁,전북특별자치도 익산시 여산면 두여리 1291-8,"380,000",924,답
전북특별자치도,임대-수탁,전북특별자치도 익산시 춘포면 창평리 732,"360,000","2,152",답
전북특별자치도,임대-수탁,전북특별자치도 임실군 강진면 백련리 145-3,"70,000",504,답
전북특별자치도,임대-수탁,전북특별자치도 임실군 강진면 백련리 145-5,"30,000",108,답
전북특별자치도,임대-수탁,전북특별자치도 임실군 강진면 백련리 1319,"100,000","1,000",답
전북특별자치도,임대-수탁,전북특별자치도 임실군 강진면 백련리 1320,"100,000","1,069",답
전북특별자치도,임대-수탁,전북특별자치도 임실군 성수면 오봉리 874-2,"200,000","2,257",답
전북특별자치도,임대-수탁,전북특별자치도 임실군 신평면 가덕리 1003-5,"1,000,000","3,153",답
