County,City,Town,Address,Park_Name,Park_Type,Latitude,Longitude
경기도,화성시,반월동,883-1,반달 어린이공원 (두산2호),어린이공원,37.23568108,127.0652413
경기도,화성시,반월동,885-1,푸르지오 어린이공원(당굴공원),어린이공원,37.23404177,127.0674358
경기도,화성시,반월동,873,행림 어린이공원,어린이공원,37.22395387,127.0511074
경기도,화성시,기산동,463-21,노을어린이공원 (틀뫼1호),어린이공원,37.22596502,127.0442622
경기도,화성시,기산동,383-2,푸른꿈어린이공원 (틀뫼2호),어린이공원,37.22773786,127.0459511
경기도,화성시,기산동,467-1,참누리어린이공원 (울트라1호),어린이공원,37.2200107,127.0504046
경기도,화성시,기산동,468-1,크로바어린이공원 (울트라2호),어린이공원,37.2196635,127.0525818
경기도,화성시,반월동,960-4,반월4지구 어린이공원(반다리공원),어린이공원,37.22394768,127.0602277
경기도,화성시,반월동,959-2,틀뫼3호공원,소공원,37.22810191,127.0465645
경기도,화성시,병점동,87,병점2지구 소공원,소공원,37.21074442,127.038889
경기도,화성시,반월동,944-2,sk뷰 소공원,소공원,37.22276443,127.054552
경기도,화성시,기산동,476-1,제86호 소공원(꽃마리),소공원,37.21860861,127.0530213
경기도,화성시,기산동,476-6,제87호 소공원(솜다리),소공원,37.21567945,127.0539039
경기도,화성시,반월동,965,소공원89호,소공원,37.22650887,127.0664309
경기도,화성시,송동,697-9,85호,기타(공공공지),37.16962452,127.0952107
경기도,화성시,송동,697-9,87호,기타(공공공지),37.16969664,127.0951657
경기도,화성시,송동,697-9,88호,기타(공공공지),37.16976873,127.0951658
경기도,화성시,장지동,1100,90호,기타(공공공지),37.15667464,127.1077129
경기도,화성시,장지동,1031-13,91호,기타(공공공지),37.15594811,127.1137909
경기도,화성시,장지동,1025-4,92호,기타(공공공지),37.15526378,127.1132946
경기도,화성시,장지동,971-8,93호,기타(공공공지),37.16168152,127.1109624
경기도,화성시,장지동,1022-8,94호,기타(공공공지),37.15616898,127.108883
경기도,화성시,장지동,1012-1,95호,기타(공공공지),37.15954653,127.1196955
경기도,화성시,오산동,1062-2,97호,기타(공공공지),37.19269727,127.087761
경기도,화성시,송동,682-3,98호,기타(공공공지),37.17348075,127.0955758
경기도,화성시,병점동,865,구봉산 근린공원,근린공원,37.20476123,127.0455665
경기도,화성시,병점동,823,병점 근린공원,근린공원,37.21234435,127.0461085
경기도,화성시,반월동,880-5,반월 중앙공원,근린공원,37.23607672,127.0661367
경기도,화성시,반월동,875,행복 근린공원,근린공원,37.22178835,127.0517644
경기도,화성시,진안동,141,다람산공원,근린공원,37.2173702,127.0336058
경기도,화성시,병점동,756-33,새봄공원(1호근린공원),근린공원,37.20133369,127.0290817
경기도,화성시,진안동,855-3,종이비행기 어린이공원,어린이공원,37.21689638,127.0376869
경기도,화성시,진안동,861-1,색종이 어린이공원,어린이공원,37.21450998,127.0365677
경기도,화성시,진안동,866-6,숨바꼭질 어린이공원,어린이공원,37.21482653,127.0395526
경기도,화성시,진안동,887-1,물빛 어린이공원,어린이공원,37.21176007,127.0419386
경기도,화성시,진안동,920,느티 어린이공원,어린이공원,37.21902633,127.0361218
경기도,화성시,진안동,916-1,은행 어린이공원,어린이공원,37.21724057,127.0399039
경기도,화성시,진안동,912-1,산수유 어린이공원,어린이공원,37.21720185,127.0434273
경기도,화성시,병점동,847-1,회화 어린이공원,어린이공원,37.21560433,127.0455844
경기도,화성시,병점동,855,장미 어린이공원,어린이공원,37.21278125,127.0478815
경기도,화성시,병점동,857,매화 어린이공원,어린이공원,37.21374599,127.0511359
경기도,화성시,송동,693-1,52호,기타(공공공지),37.17509432,127.1053969
경기도,화성시,산척동,699-1,53호,기타(공공공지),37.1750936,127.1062076
경기도,화성시,송동,693-3,54호,기타(공공공지),37.17282294,127.1062045
경기도,화성시,산척동,699-3,55호,기타(공공공지),37.17278617,127.1070151
경기도,화성시,장지동,966-1,56호,기타(공공공지),37.1628748,127.106731
경기도,화성시,장지동,964-2,57호,기타(공공공지),37.16262271,127.1065054
경기도,화성시,오산동,967-1526,59호,기타(공공공지),37.19401944,127.092314
경기도,화성시,오산동,989-2,60호,기타(공공공지),37.19276841,127.0890226
경기도,화성시,오산동,967-1541,61호,기타(공공공지),37.19346585,127.0910758
경기도,화성시,오산동,992-2,64호,기타(공공공지),37.18974353,127.085415
경기도,화성시,오산동,999-2,65호,기타(공공공지),37.19039111,127.0870376
경기도,화성시,송동,681-450,67호,기타(공공공지),37.17416729,127.0956889
경기도,화성시,오산동,1005-1,70호,기타(공공공지),37.18833383,127.0908644
경기도,화성시,오산동,1001-2,71호,기타(공공공지),37.18714561,127.0893313
경기도,화성시,오산동,1030-20,71호,기타(공공공지),37.1857292,127.1026187
경기도,화성시,목동,산96,71호,기타(공공공지),37.183393,127.1197405
경기도,화성시,오산동1031-16,,72호,기타(공공공지),37.18554973,127.1017626
경기도,화성시,오산동,1030-17,73호,기타(공공공지),37.18497321,127.1015816
경기도,화성시,오산동,1037-1,74호,기타(공공공지),37.18417754,127.1047338
경기도,화성시,오산동,1033-10,74호,기타(공공공지),37.18468304,127.1036984
경기도,화성시,오산동,1036-24,75호,기타(공공공지),37.1843234,127.102797
경기도,화성시,목동,261-2,76호,기타(공공공지),37.18221927,127.125193
경기도,화성시,목동,463-10,77호,기타(공공공지),37.17997748,127.1245475
경기도,화성시,산척동,688-6,79호,기타(공공공지),37.17833093,127.1131939
경기도,화성시,산척동,696-6,80호,기타(공공공지),37.17742884,127.1142736
경기도,화성시,송동,689-1,81호,기타(공공공지),37.17271888,127.1015652
경기도,화성시,산척동,산125,81호,기타(공공공지),37.17234817,127.1169231
경기도,화성시,장지동,921-1,84호,기타(공공공지),37.16464797,127.098537
울산광역시,북구,산하동,산106-5,숲속공원,어린이공원,35.628422,129.435525
울산광역시,북구,산하동,116,해오름공원,근린공원,35.63646325,129.4394931
울산광역시,북구,산하동,302,강동중앙공원,근린공원,35.630605,129.439257
울산광역시,북구,산하동,산112,산하누림공원,근린공원,35.625813,129.436101
울산광역시,북구,신천동,821-2,신천지구 내 어린이공원,어린이공원,35.63461449,129.3567428
울산광역시,북구,화봉동,산39-5,화산근린공원,근린공원,35.6006288,129.3714261
울산광역시,북구,화봉동,97-1,곡리근린공원,근린공원,35.60096914,129.368743
울산광역시,북구,송정동,459-1,대리근린공원,근린공원,35.59851082,129.3621956
울산광역시,북구,송정동,1104-75,봉산정근린공원,근린공원,35.59596062,129.3613744
울산광역시,북구,중산동159-9,,한울소공원,소공원,35.65026743,129.3525825
울산광역시,북구,매곡동,444-1,신기어린이공원,어린이공원,35.64689348,129.3550532
울산광역시,북구,중산동,37,새터어린이공원,어린이공원,35.64887261,129.3569246
울산광역시,북구,중산동,192-3,약수어린이공원,어린이공원,35.65492977,129.3530656
울산광역시,북구,송정동,1236-3,송정어린이공원,어린이공원,35.60515912,129.3658091
울산광역시,북구,송정동,1201-2,송령어린이공원,어린이공원,35.59690917,129.3607111
울산광역시,북구,화봉동,67-14,솔내소공원,소공원,35.59903807,129.371327
울산광역시,북구,송정동,421-1,솔향소공원,소공원,35.60045904,129.3645678
울산광역시,북구,송정동,1230-2,솔잎소공원,소공원,35.60223001,129.3634408
울산광역시,북구,천곡동,945-1,천곡샘골생태공원,근린공원,35.63835429,129.323763
울산광역시,북구,매곡동,479,매곡공원,근린공원,35.645422,129.350319
대전광역시,중구,대흥동,326-54,테미,근린공원,36.31917621,127.4218307
대전광역시,중구,태평동,421-5,버드내조폐,근린공원,36.32220433,127.388659
대전광역시,중구,침산동,364,뿌리,근린공원,36.28537962,127.3883
대전광역시,중구,문화동,1-256,문화1,근린공원,36.31288829,127.4117078
대전광역시,중구,문화동,338-2,문화2,근린공원,36.316592,127.4041865
대전광역시,중구,선화동,362-97,양지,근린공원,36.32481352,127.4159069
울산광역시,북구,화봉동,1469-1,한솔근린공원,근린공원,35.59244464,129.3658724
울산광역시,북구,연암동,1369,62호공원,근린공원,35.58164522,129.3736133
울산광역시,북구,효문동,989,89호공원,근린공원,35.56856852,129.3768467
울산광역시,북구,양정동,500-41,양정소공원,소공원,35.54975807,129.3854458
울산광역시,북구,염포동,524-4,중리소공원,소공원,35.52866877,129.398753
울산광역시,북구,천곡동,1157,천곡뜰소공원,소공원,35.6364618,129.3329932
울산광역시,북구,매곡동,884-6,매곡소공원,소공원,35.64095926,129.366747
울산광역시,북구,중산동,1284-7,햇빛어린이공원,어린이공원,35.65289183,129.3501658
울산광역시,북구,중산동,1285-7,별빛어린이공원,어린이공원,35.6523338,129.3500331
울산광역시,북구,중산동,1286-7,달빛어린이공원,어린이공원,35.65178894,129.3498379
울산광역시,북구,매곡동,917,중산소공원,소공원,35.64706042,129.3530357
울산광역시,북구,효문동,1040,효문1공원,소공원,35.56249255,129.3760355
울산광역시,북구,효문동,1043,효문2공원(효정공원),소공원,35.55993114,129.3751136
울산광역시,북구,신천동,800,신천1공원,소공원,35.64172962,129.3501395
울산광역시,북구,신천동,801,신천2공원,소공원,35.63950016,129.3507348
울산광역시,북구,매곡동,901,삼밭골공원,어린이공원,35.63517088,129.3608554
울산광역시,북구,호계동,1013-1,산방등대공원,어린이공원,35.63347036,129.3626177
울산광역시,북구,호계동,997,장등공원,어린이공원,35.63119434,129.3601516
울산광역시,북구,호계동,1028-1,봇골공원,어린이공원,35.63130961,129.3634159
울산광역시,북구,호계동,1041-1,당수골공원,어린이공원,35.62935259,129.3632364
울산광역시,북구,호계동,983,못안공원,근린공원,35.63363552,129.3594469
울산광역시,북구,호계동,1017,대동공원,근린공원,35.63247616,129.3642628
울산광역시,북구,호계동,1043,수성공원,근린공원,35.62823258,129.3618388
울산광역시,북구,신천동,590,신천공원(신천자연마당),근린공원,35.642914,129.345265
울산광역시,북구,산하동,397,몽돌공원,어린이공원,35.626826,129.441383
울산광역시,북구,산하동,산55,솔바람공원,어린이공원,35.635505,129.436016
울산광역시,북구,화봉동,424-1,송내공원,어린이공원,35.59232858,129.3625324
울산광역시,북구,화봉동,468-1,청솔공원,어린이공원,35.58853845,129.3700584
울산광역시,북구,연암동,378,상방공원,근린공원,35.58425629,129.368571
울산광역시,북구,화봉동,445-1,화봉공원,근린공원,35.58943549,129.3648249
울산광역시,북구,염포동,995-11,성내어린이공원,어린이공원,35.52393871,129.4016103
울산광역시,북구,호계동,669,수동공원,어린이공원,35.62489541,129.3574434
울산광역시,북구,호계동,263-2,우리공원,어린이공원,35.63174258,129.3560799
울산광역시,북구,호계동,262-1,희망공원,어린이공원,35.63153712,129.3535152
울산광역시,북구,호계동,256,오뚜기공원,어린이공원,35.62974926,129.3519602
울산광역시,북구,호계동,265-8,해맑은공원,어린이공원,35.63016398,129.3577975
울산광역시,북구,호계동,284-5,으뜸공원,어린이공원,35.62892516,129.3557885
울산광역시,북구,호계동,276-4,종달새공원,어린이공원,35.62772724,129.3532853
울산광역시,북구,중산동,569,중산어린이공원,어린이공원,35.66164585,129.3370105
울산광역시,북구,매곡동,351-9,매곡산단공원(매곡2),근린공원,35.64347912,129.367077
울산광역시,북구,신천동,114-5,신천어린이공원,어린이공원,35.64219111,129.3493598
울산광역시,북구,상안동,352,상안어린이공원,어린이공원,35.62762957,129.3443087
울산광역시,북구,매곡동,848,매곡1어린이공원,어린이공원,35.64352314,129.3536182
울산광역시,북구,신천동,784,신천소공원,소공원,35.64659206,129.3459848
울산광역시,북구,매곡동,산90,온누리공원,근린공원,35.64505397,129.3606976
울산광역시,북구,화봉동,1338-2,아람어린이공원,어린이공원,35.5960765,129.3661983
울산광역시,북구,화봉동,1339-3,아라어린이공원,어린이공원,35.59561286,129.3682584
울산광역시,북구,화봉동,1457-3,누리어린이공원,어린이공원,35.59120693,129.3702529
울산광역시,북구,화봉동,1471-1,가온어린이공원,어린이공원,35.5942997,129.3651248
울산광역시,북구,화봉동,1471-4,가람근린공원,근린공원,35.59411603,129.3618805
