County,City,Town,Village,Housing_Type,Grade,Zoning,Latitude,Longitude
경상남도,창원의창구,북동,,단독주택,1등급(구),제1종일반주거지역,35.2662,128.6214
경상남도,창원의창구,북면,월촌리,단독주택,1등급(구),제1종일반주거지역,35.3184,128.616
경상남도,창원의창구,북면,월백리,단독주택,3등급(구),자연녹지지역,35.32716,128.626464
경상북도,김천시,평화동,,단독주택,1등급(구),준주거지역,36.125564,128.111623
경상북도,김천시,평화동,,단독주택,2등급(구),제1종일반주거지역,36.125564,128.111623
경상북도,김천시,평화동,,단독주택,2등급(구),제2종일반주거지역,36.125564,128.111623
경상북도,김천시,남면,운곡리,단독주택,2등급(구),계획관리지역,36.0982,128.2243
경상북도,김천시,남면,운곡리,단독주택,2등급(구),계획관리지역,36.0982,128.2243
경상북도,김천시,남면,운곡리,단독주택,2등급(구),계획관리지역,36.0982,128.2243
경상남도,창원의창구,동읍,용강리,단독주택,3등급(구),제1종일반주거지역,35.2765,128.6386
경상남도,창원의창구,동읍,용강리,단독주택,4등급(구),제1종일반주거지역,35.2765,128.6386
경상북도,김천시,평화동,,단독주택,2등급(구),제2종일반주거지역,36.125564,128.111623
경상북도,김천시,평화동,,단독주택,1등급(구),제2종일반주거지역,36.125564,128.111623
경상북도,김천시,개령면,동부리,그 외,3등급(구),계획관리지역,36.1701,128.1863
경상북도,김천시,개령면,동부리,단독주택,3등급(구),계획관리지역,36.1701,128.1863
경상북도,김천시,감문면,삼성리,단독주택,4등급(구),계획관리지역,36.2236,128.1861
경상북도,김천시,감문면,광덕리,단독주택,2등급(구),계획관리지역,36.2259,128.2061
경상북도,김천시,감문면,광덕리,단독주택,3등급(구),계획관리지역,36.2259,128.2061
경상북도,김천시,감문면,광덕리,단독주택,4등급(구),계획관리지역,36.2259,128.2061
경상남도,창원의창구,동읍,송정리,단독주택,3등급(구),제1종일반주거지역,35.2813,128.6986
경상남도,창원의창구,동정동,,단독주택,1등급(구),제1종일반주거지역,35.2671,128.6097
경상남도,창원의창구,동정동,,단독주택,3등급(구),제1종일반주거지역,35.2671,128.6097
경상남도,창원의창구,봉림동,,단독주택,3등급(구),개발제한구역,35.25196,128.667571
경상남도,창원의창구,명곡동,,단독주택,3등급(구),제2종일반주거지역,35.255056,128.654295
경상남도,창원의창구,북면,상천리,단독주택,3등급(구),계획관리지역,35.3585,128.5839
경상북도,김천시,개령면,양천리,그 외,4등급(구),계획관리지역,36.1743,128.1924
경상북도,김천시,개령면,양천리,단독주택,2등급(구),계획관리지역,36.1743,128.1924
경상북도,김천시,개령면,양천리,그 외,3등급(구),계획관리지역,36.1743,128.1924
경상북도,김천시,개령면,양천리,그 외,2등급(구),계획관리지역,36.1743,128.1924
경상북도,김천시,개령면,광천리,단독주택,3등급(구),계획관리지역,36.1838,128.2152
경상북도,김천시,감문면,보광리,단독주택,3등급(구),계획관리지역,36.208368,128.1787
경상북도,김천시,감문면,보광리,단독주택,2등급(구),계획관리지역,36.208368,128.1787
경상북도,김천시,감문면,구야리,그 외,3등급(구),계획관리지역,36.1936,128.1571
경상북도,김천시,감문면,금라리,단독주택,2등급(구),계획관리지역,36.2103,128.1626
경상북도,김천시,감문면,금라리,단독주택,3등급(구),계획관리지역,36.2103,128.1626
경상북도,김천시,아포읍,인리,단독주택,4등급(구),계획관리지역,36.174,128.2543
경상북도,김천시,아포읍,인리,단독주택,4등급(구),계획관리지역,36.174,128.2543
경상북도,김천시,아포읍,인리,그 외,2등급(구),계획관리지역,36.174,128.2543
경상북도,김천시,아포읍,인리,그 외,4등급(구),계획관리지역,36.174,128.2543
경상남도,창원의창구,북면,상천리,단독주택,2등급(구),계획관리지역,35.3585,128.5839
경상남도,창원의창구,북면,하천리,단독주택,3등급(구),계획관리지역,35.367,128.6045
경상남도,창원의창구,북면,하천리,단독주택,3등급(구),계획관리지역,35.367,128.6045
경상북도,김천시,남면,부상리,단독주택,4등급(구),계획관리지역,36.0643,128.2688
경상북도,김천시,감문면,남곡리,그 외,2등급(구),계획관리지역,36.2252,128.1449
경상북도,김천시,감문면,송북리,단독주택,3등급(구),계획관리지역,36.2456,128.1525
경상남도,창원마산합포구,구산면,반동리,그 외,2등급(구),계획관리지역,35.0778,128.5844
경상남도,의령군,궁류면,평촌리,그 외,2등급(구),계획관리지역,35.4422,128.2237
경상남도,의령군,궁류면,평촌리,단독주택,2등급(구),계획관리지역,35.4422,128.2237
경상남도,창원진해구,태백동,,그 외,3등급(구),제2종일반주거지역,35.1674,128.6654
경상남도,창원진해구,태백동,,그 외,2등급(구),제2종일반주거지역,35.1674,128.6654
경상남도,의령군,의령읍,무전리,단독주택,2등급(구),계획관리지역,35.326875,128.278875
경상남도,창원마산합포구,진전면,일암리,단독주택,2등급(구),계획관리지역,35.1167,128.3713
경상남도,창원마산합포구,진전면,이명리,단독주택,1등급(구),계획관리지역,35.0938,128.4418
경상남도,창원마산합포구,진전면,임곡리,단독주택,1등급(구),자연녹지지역,35.1088,128.4348
경상남도,창원마산합포구,진전면,임곡리,단독주택,1등급(구),자연녹지지역,35.1088,128.4348
경상남도,창원마산합포구,자산동,,그 외,3등급(구),제3종일반주거지역,35.205538,128.565446
경상남도,창원마산합포구,자산동,,그 외,3등급(구),제3종일반주거지역,35.205538,128.565446
경상남도,창원마산합포구,자산동,,단독주택,2등급(구),제3종일반주거지역,35.205538,128.565446
경상남도,창원진해구,가주동,,단독주택,2등급(구),자연녹지지역,35.116651,128.827924
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,그 외,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,의령군,용덕면,연리,단독주택,2등급(구),계획관리지역,35.363999,128.285375
경상남도,의령군,봉수면,서암리,단독주택,3등급(구),계획관리지역,35.4801,128.2422
경상남도,의령군,정곡면,적곡리,그 외,3등급(구),보전관리지역,35.3431,128.3808
경상남도,의령군,가례면,가례리,단독주택,3등급(구),제1종일반주거지역,35.3236,128.2407
경상남도,의령군,부림면,경산리,단독주택,2등급(구),보전관리지역,35.437368,128.3649
경상남도,창원진해구,태백동,,그 외,1등급(구),제2종일반주거지역,35.1674,128.6654
경상남도,창원진해구,태백동,,그 외,1등급(구),제2종일반주거지역,35.1674,128.6654
경상남도,창원진해구,태백동,,그 외,2등급(구),제2종일반주거지역,35.1674,128.6654
경상남도,의령군,의령읍,무전리,단독주택,3등급(구),계획관리지역,35.326875,128.278875
경상남도,창원진해구,자은동,,그 외,1등급(구),제2종일반주거지역,35.147039,128.705653
경상남도,창원진해구,풍호동,,단독주택,1등급(구),제2종일반주거지역,35.137599,128.707313
경상남도,창원진해구,풍호동,,단독주택,1등급(구),제2종일반주거지역,35.137599,128.707313
경상남도,창원진해구,풍호동,,단독주택,1등급(구),제2종일반주거지역,35.137599,128.707313
경상남도,창원마산합포구,구산면,수정리,그 외,3등급(구),제2종일반주거지역,35.119199,128.574175
경상남도,창원마산합포구,구산면,수정리,단독주택,2등급(구),제2종일반주거지역,35.119199,128.574175
경상남도,창원진해구,수송동,,그 외,3등급(구),준주거지역,35.151072,128.656205
경상남도,창원진해구,수도동,,그 외,1등급(구),자연녹지지역,35.0763,128.7441
경상남도,창원진해구,수도동,,그 외,1등급(구),자연녹지지역,35.0763,128.7441
경상남도,창원진해구,수도동,,단독주택,1등급(구),자연녹지지역,35.0763,128.7441
경상남도,창원진해구,풍호동,,단독주택,1등급(구),제2종일반주거지역,35.137599,128.707313
경상남도,창원마산합포구,진동면,신기리,그 외,3등급(구),제1종일반주거지역,35.1089,128.4765
경상남도,창원진해구,명동,,단독주택,3등급(구),제2종일반주거지역,35.095227,128.731135
경상남도,창원진해구,경화동,,그 외,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,그 외,4등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,수도동,,그 외,4등급(구),자연녹지지역,35.0763,128.7441
경상남도,창원마산합포구,진북면,대티리,그 외,3등급(구),계획관리지역,35.1648,128.4666
경상남도,창원마산합포구,진북면,추곡리,그 외,3등급(구),계획관리지역,35.1655,128.4881
경상남도,창원마산합포구,진북면,신촌리,단독주택,2등급(구),계획관리지역,35.1391,128.4769
경상남도,창원마산합포구,진북면,영학리,단독주택,1등급(구),계획관리지역,35.1562,128.4303
경상남도,창원마산합포구,진북면,지산리,단독주택,2등급(구),제2종일반주거지역,35.1211,128.469
경상남도,창원마산합포구,진북면,지산리,단독주택,3등급(구),제2종일반주거지역,35.1211,128.469
경상남도,의령군,궁류면,벽계리,단독주택,2등급(구),계획관리지역,35.419957,128.202415
경상남도,의령군,궁류면,벽계리,단독주택,2등급(구),계획관리지역,35.419957,128.202415
경상남도,창원진해구,제황산동,,그 외,2등급(구),제2종일반주거지역,35.148,128.6699
경상남도,창원진해구,회현동,,단독주택,1등급(구),준주거지역,35.150377,128.65697
경상남도,창원진해구,죽곡동,,그 외,3등급(구),일반공업지역,35.1136,128.7253
경상남도,창원진해구,창선동,,단독주택,1등급(구),일반상업지역,35.149587,128.658192
경상남도,창원진해구,청안동,,단독주택,2등급(구),제2종일반주거지역,35.1038,128.7986
경상남도,창원마산합포구,구산면,난포리,그 외,2등급(구),계획관리지역,35.0823,128.6063
전라남도,여수시,율촌면,산수리,단독주택,2등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,단독주택,2등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,단독주택,2등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,단독주택,2등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,단독주택,2등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,단독주택,1등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,단독주택,2등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,단독주택,2등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,단독주택,2등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,그 외,2등급(신),-,34.8751,127.5499
전라남도,여수시,율촌면,산수리,단독주택,2등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,그 외,3등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,산수리,단독주택,2등급(신),자연녹지지역,34.8751,127.5499
전라남도,여수시,율촌면,월산리,단독주택,1등급(신),제1종일반주거지역,34.871524,127.571812
전라남도,여수시,율촌면,월산리,단독주택,2등급(신),자연녹지지역,34.871524,127.571812
